timestamp,wind_speed,temperature,forecast_farm_power,forecast_origin
2026-02-01 00:00:00,7.8064583333333335,-1.321145833333333,0.993554973177473,2026-01-31 23:00:00
2026-02-01 01:00:00,7.476770833333333,-1.4108333333333336,0.8861860136863495,2026-01-31 23:00:00
2026-02-01 02:00:00,7.231562500000001,-2.1177083333333333,0.8319624258149837,2026-01-31 23:00:00
2026-02-01 03:00:00,7.092499999999999,-2.348958333333333,0.8113953285341288,2026-01-31 23:00:00
2026-02-01 04:00:00,6.106979166666667,-3.1409375,0.6637795773209088,2026-01-31 23:00:00
2026-02-01 05:00:00,5.609583333333334,-3.4985416666666667,0.5690793194336992,2026-01-31 23:00:00
2026-02-01 06:00:00,5.300833333333333,-4.0410416666666675,0.5014786748628155,2026-01-31 23:00:00
2026-02-01 07:00:00,5.0478125,-4.220208333333333,0.4556420333550391,2026-01-31 23:00:00
2026-02-01 08:00:00,5.218645833333334,-3.6944791666666665,0.48328262380645354,2026-01-31 23:00:00
2026-02-01 09:00:00,5.215208333333333,-2.2266666666666666,0.4667830442891204,2026-01-31 23:00:00
2026-02-01 10:00:00,5.263854166666667,-0.2640625000000004,0.4671115086630539,2026-01-31 23:00:00
2026-02-01 11:00:00,5.238541666666666,2.0785416666666667,0.46281350060974474,2026-01-31 23:00:00
2026-02-01 12:00:00,5.856666666666667,3.4761458333333333,0.5732561635197327,2026-01-31 23:00:00
2026-02-01 13:00:00,5.900729166666666,4.314166666666667,0.5774260148564324,2026-01-31 23:00:00
2026-02-01 14:00:00,6.262916666666667,4.603229166666667,0.6406662435261621,2026-01-31 23:00:00
2026-02-01 15:00:00,6.304375,4.604479166666667,0.647050813277984,2026-01-31 23:00:00
2026-02-01 16:00:00,6.01,3.85625,0.5918472913628896,2026-01-31 23:00:00
2026-02-01 17:00:00,6.105625,2.6211458333333333,0.6090930522191662,2026-01-31 23:00:00
2026-02-01 18:00:00,5.279270833333333,1.5081250000000002,0.46765410415987985,2026-01-31 23:00:00
2026-02-01 19:00:00,5.4402083333333335,0.9942708333333332,0.4988875796299258,2026-01-31 23:00:00
2026-02-01 20:00:00,5.7179166666666665,0.33697916666666683,0.5540253110951128,2026-01-31 23:00:00
2026-02-01 21:00:00,5.786145833333334,-0.00885416666666694,0.5711762421696585,2026-01-31 23:00:00
2026-02-01 22:00:00,5.541041666666667,0.12468749999999984,0.5317317818699643,2026-01-31 23:00:00
2026-02-01 23:00:00,5.558958333333333,-0.6396875000000002,0.539037431641608,2026-01-31 23:00:00
2026-02-02 00:00:00,6.128020833333333,-1.5661458333333327,0.6248588194467996,2026-02-01 23:00:00
2026-02-02 01:00:00,6.900104166666667,-2.244583333333334,0.7767885988986584,2026-02-01 23:00:00
2026-02-02 02:00:00,6.995625,-2.6156250000000005,0.8065269975023448,2026-02-01 23:00:00
2026-02-02 03:00:00,6.695416666666667,-3.7315625000000003,0.7529966047387074,2026-02-01 23:00:00
2026-02-02 04:00:00,7.4109375,-3.9606250000000003,0.8796217924753956,2026-02-01 23:00:00
2026-02-02 05:00:00,6.732916666666666,-4.050833333333333,0.7630388869541266,2026-02-01 23:00:00
2026-02-02 06:00:00,6.415625,-4.9598958333333325,0.7013535110450223,2026-02-01 23:00:00
2026-02-02 07:00:00,6.800104166666667,-5.098958333333334,0.7602793270785505,2026-02-01 23:00:00
2026-02-02 08:00:00,6.125520833333334,-4.980520833333333,0.6390556784789966,2026-02-01 23:00:00
2026-02-02 09:00:00,5.7340625,-4.1334375,0.5628419205944422,2026-02-01 23:00:00
2026-02-02 10:00:00,5.559895833333334,-1.9990624999999997,0.5267417140136468,2026-02-01 23:00:00
2026-02-02 11:00:00,5.752291666666666,-0.014270833333333233,0.5586625933808148,2026-02-01 23:00:00
2026-02-02 12:00:00,6.516770833333333,1.6507291666666668,0.6936832471241815,2026-02-01 23:00:00
2026-02-02 13:00:00,6.524062499999999,3.0458333333333325,0.6930024225749745,2026-02-01 23:00:00
2026-02-02 14:00:00,6.87,3.522291666666667,0.7550849884376784,2026-02-01 23:00:00
2026-02-02 15:00:00,7.276875,3.2728124999999997,0.8281609490728565,2026-02-01 23:00:00
2026-02-02 16:00:00,7.592916666666666,2.1615625,0.8826675127782533,2026-02-01 23:00:00
2026-02-02 17:00:00,7.590729166666668,0.6412499999999997,0.8830435823202786,2026-02-01 23:00:00
2026-02-02 18:00:00,7.033333333333333,-0.7803125,0.7831804157721128,2026-02-01 23:00:00
2026-02-02 19:00:00,7.221145833333333,-1.3359375,0.8210727999194974,2026-02-01 23:00:00
2026-02-02 20:00:00,6.45375,-1.7681250000000004,0.6880510416052261,2026-02-01 23:00:00
2026-02-02 21:00:00,7.019166666666667,-1.994791666666666,0.7964463361697616,2026-02-01 23:00:00
2026-02-02 22:00:00,6.813020833333334,-2.4823958333333334,0.7613274946554708,2026-02-01 23:00:00
2026-02-02 23:00:00,5.649375,-3.267708333333333,0.5554600130615648,2026-02-01 23:00:00
