timestamp,wind_speed,temperature,forecast_farm_power
2026-02-01 00:00:00,7.8064583333333335,-1.321145833333333,0.993554973177473
2026-02-01 01:00:00,7.476770833333333,-1.4108333333333336,0.8861860136863495
2026-02-01 02:00:00,7.231562500000001,-2.1177083333333333,0.8319624258149837
2026-02-01 03:00:00,7.092499999999999,-2.348958333333333,0.8113953285341288
2026-02-01 04:00:00,6.106979166666667,-3.1409375,0.6637795773209088
2026-02-01 05:00:00,5.609583333333334,-3.4985416666666667,0.5690793194336992
2026-02-01 06:00:00,5.300833333333333,-4.0410416666666675,0.5014786748628155
2026-02-01 07:00:00,5.0478125,-4.220208333333333,0.4556420333550391
2026-02-01 08:00:00,5.218645833333334,-3.6944791666666665,0.48328262380645354
2026-02-01 09:00:00,5.215208333333333,-2.2266666666666666,0.4667830442891204
2026-02-01 10:00:00,5.263854166666667,-0.2640625000000004,0.4671115086630539
2026-02-01 11:00:00,5.238541666666666,2.0785416666666667,0.46281350060974474
2026-02-01 12:00:00,5.856666666666667,3.4761458333333333,0.5732561635197327
2026-02-01 13:00:00,5.900729166666666,4.314166666666667,0.5774260148564324
2026-02-01 14:00:00,6.262916666666667,4.603229166666667,0.6406662435261621
2026-02-01 15:00:00,6.304375,4.604479166666667,0.647050813277984
2026-02-01 16:00:00,6.01,3.85625,0.5918472913628896
2026-02-01 17:00:00,6.105625,2.6211458333333333,0.6090930522191662
2026-02-01 18:00:00,5.279270833333333,1.5081250000000002,0.46765410415987985
2026-02-01 19:00:00,5.4402083333333335,0.9942708333333332,0.4988875796299258
2026-02-01 20:00:00,5.7179166666666665,0.33697916666666683,0.5540253110951128
2026-02-01 21:00:00,5.786145833333334,-0.00885416666666694,0.5711762421696585
2026-02-01 22:00:00,5.541041666666667,0.12468749999999984,0.5317317818699643
2026-02-01 23:00:00,5.558958333333333,-0.6396875000000002,0.539037431641608
